2025-01-07 11:57:40,412 20392 DEBUG Starting code with parameters {'repetitions': 1, 'range_dict': {'ranges': [{'start': 8, 'stop': 60}, {'start': 12, 'stop': 12}, {'start': 50, 'stop': 50}], 'n_vals': 2}, 'noise_scale': 1, 'max_horizon': 6, 'dgp': 'package.dgp_classes.base_F_AR_DGP', 'dgp_kwargs': [{'n_factors': 2, 'lags': 1, 'ar_coefficients': [[0.8, 0.5]]}], 'workers': 8}.
2025-01-07 11:57:40,412 20392 DEBUG We have 8 workers available to us.
2025-01-07 11:57:40,412 20392 DEBUG Starting the simulation
2025-01-19 08:26:31,327 21752 DEBUG Starting code with parameters {'repetitions': 150, 'range_dict': {'ranges': [{'start': 8, 'stop': 60}, {'start': 12, 'stop': 12}, {'start': 50, 'stop': 50}], 'n_vals': 4}, 'noise_scale': 1, 'max_horizon': 6, 'dgp': 'package.dgp_classes.base_F_AR_DGP', 'dgp_kwargs': [{'n_factors': 2, 'lags': 1, 'ar_coefficients': [[0.8, 0.5]]}], 'workers': 8}.
2025-01-19 08:26:31,327 21752 DEBUG We have 8 workers available to us.
2025-01-19 08:26:31,328 21752 DEBUG Starting the simulation
2025-01-19 08:26:35,137 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 53
2025-01-19 08:26:35,216 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 54
2025-01-19 08:26:35,283 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 55
2025-01-19 08:26:35,410 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 56
2025-01-19 08:26:35,520 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 57
2025-01-19 08:26:35,578 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 58
2025-01-19 08:26:35,648 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 59
2025-01-19 08:26:35,717 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 60
2025-01-19 08:26:35,786 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 61
2025-01-19 08:26:35,913 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 62
2025-01-19 08:26:35,962 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 63
